,Dataset ID,No. of Resources,Dataset Title,Issued,Modified,Access URL,Topic,Publisher,Language
2242,3385,2,Annual Power Generation,2020-06-03T17:43:26+04:00,2020-08-05T13:14:43+04:00,https://addata.gov.ae/dataset/annual-power-generation,Energy,Department of Energy,en
2243,3381,2,Water Consumption,2020-06-03T17:40:52+04:00,2020-08-05T13:14:47+04:00,https://addata.gov.ae/dataset/water-consumption,Energy,Department of Energy,en
2244,3377,2,Electricity Consumption,2020-06-03T17:38:26+04:00,2020-08-05T13:14:47+04:00,https://addata.gov.ae/dataset/electricity-consumption,Energy,Department of Energy,en
2245,3373,2,Carbon Dioxide Emission,2020-06-03T17:29:52+04:00,2020-08-05T13:14:52+04:00,https://addata.gov.ae/dataset/carbon-dioxide-emission,Energy,Department of Energy,en
2246,3369,2,Renewable Energy Share,2020-06-03T17:26:57+04:00,2020-08-05T13:14:43+04:00,https://addata.gov.ae/dataset/renewable-energy-share,Energy,Department of Energy,en
2247,3363,2,Therapy Sessions By ZHO,2020-06-03T16:46:11+04:00,2020-08-19T14:30:26+04:00,https://addata.gov.ae/dataset/therapy-sessions-zho,Society,Zayed Higher Organization,en
2248,3359,2,Assessment cases ZHO,2020-06-03T16:43:50+04:00,2020-08-19T14:30:57+04:00,https://addata.gov.ae/dataset/assessment-cases-zho,Society,Zayed Higher Organization,en
2249,3355,2,POD Registered with ZHO,2020-06-03T15:44:22+04:00,2020-08-19T11:27:23+04:00,https://addata.gov.ae/dataset/pod-registered-zho,Society,Zayed Higher Organization,en
2250,3347,2,Distribution of Benefeciaries per Gender,2020-06-02T17:28:49+04:00,2020-08-16T17:09:15+04:00,https://addata.gov.ae/dataset/distribution-benefeciaries-gender,Society,Abu Dhabi Pension Fund,en
2251,3343,2,Distribution of Pensioners per Gender,2020-06-02T17:25:15+04:00,2020-08-19T14:30:28+04:00,https://addata.gov.ae/dataset/distribution-pensioners-gender,Society,Abu Dhabi Pension Fund,en
2252,3339,2,Distribution of Active Entities per Sector,2020-06-02T17:22:11+04:00,2020-08-17T17:22:14+04:00,https://addata.gov.ae/dataset/distribution-active-entities-sector,Society,Abu Dhabi Pension Fund,en
2253,3335,2,Distribution of Active Members per Gender Grouped by Sector and Age Band,2020-06-02T17:17:39+04:00,2020-08-17T17:22:16+04:00,https://addata.gov.ae/dataset/distribution-active-members-gender-grouped-sector-and-age-band,Society,Abu Dhabi Pension Fund,en
2254,3331,2,Distribution of Active Members per Gender Grouped by Age Band,2020-06-02T17:09:06+04:00,2021-10-06T11:48:23+04:00,https://addata.gov.ae/dataset/distribution-active-members-gender-grouped-age-band,Society,Abu Dhabi Pension Fund,en
2255,3327,2,Distribution of Active Members per Years of Service Band,2020-06-02T16:37:24+04:00,2020-08-16T17:09:11+04:00,https://addata.gov.ae/dataset/distribution-active-members-years-service-band,Society,Abu Dhabi Pension Fund,en
2256,3323,2,Distribution of Active Members per Age Band,2020-06-02T16:31:06+04:00,2020-08-17T17:22:14+04:00,https://addata.gov.ae/dataset/distribution-active-members-age-band,Society,Abu Dhabi Pension Fund,en
2257,3319,2,Distribution of Active Members per Sector,2020-06-02T16:26:52+04:00,2020-08-17T17:22:14+04:00,https://addata.gov.ae/dataset/distribution-active-members-sector,Society,Abu Dhabi Pension Fund,en
2258,3315,2,Distribution of Active Members per Gender,2020-06-02T16:21:45+04:00,2020-08-20T11:31:04+04:00,https://addata.gov.ae/dataset/distribution-active-members-gender,Society,Abu Dhabi Pension Fund,en
2259,3309,2,Approved Loans,2020-06-02T14:57:42+04:00,2020-08-19T11:27:23+04:00,https://addata.gov.ae/dataset/approved-loans,Society,Abu Dhabi Housing Authority,en
2260,3305,2,Authority Service Catalog,2020-06-02T14:55:02+04:00,2020-08-17T17:22:18+04:00,https://addata.gov.ae/dataset/authority-service-catalog,Society,Abu Dhabi Housing Authority,en
2261,3301,2,Government Infrastructure  Projects,2020-06-02T14:52:11+04:00,2020-08-17T17:22:18+04:00,https://addata.gov.ae/dataset/government-infrastructure-projects,Society,Abu Dhabi Housing Authority,en
2262,3297,2,Government Housing  Projects,2020-06-02T14:47:57+04:00,2020-08-17T17:22:15+04:00,https://addata.gov.ae/dataset/government-housing-projects,Society,Abu Dhabi Housing Authority,en
2263,3293,2,Approved Exemptions,2020-06-02T14:44:58+04:00,2020-08-19T11:27:23+04:00,https://addata.gov.ae/dataset/approved-exemptions,Society,Abu Dhabi Housing Authority,en
2264,3289,2,Houses  Decrees,2020-06-02T14:41:14+04:00,2020-08-19T11:27:23+04:00,https://addata.gov.ae/dataset/houses-decrees,Society,Abu Dhabi Housing Authority,en
2265,3285,2,Lands Decrees,2020-06-02T12:51:46+04:00,2020-08-19T11:27:24+04:00,https://addata.gov.ae/dataset/lands-decrees,Society,Abu Dhabi Housing Authority,en
2266,3075,2,WORKSHOP AND PAINTING WORKS,2020-05-31T18:10:13+04:00,2020-08-17T14:18:10+04:00,https://addata.gov.ae/dataset/workshop-and-painting-works,Business,Department of Economic Development,en
2267,3071,2,WHOLESALE BUSINESSES,2020-05-31T18:08:17+04:00,2020-08-17T14:18:10+04:00,https://addata.gov.ae/dataset/wholesale-businesses,Business,Department of Economic Development,en
2268,3067,2,WASTE TREATMENT,2020-05-31T18:00:43+04:00,2020-08-17T11:14:02+04:00,https://addata.gov.ae/dataset/waste-treatment,Business,Department of Economic Development,en
2269,3063,2,WASTE COLLECTION WORKS,2020-05-31T17:58:35+04:00,2020-08-16T14:05:07+04:00,https://addata.gov.ae/dataset/waste-collection-works,Business,Department of Economic Development,en
2270,3059,2,VEHICLE AND MOTORCYCLE TRADING AND SERVICES,2020-05-31T17:54:20+04:00,2020-08-18T08:23:02+04:00,https://addata.gov.ae/dataset/vehicle-and-motorcycle-trading-and-services,Business,Department of Economic Development,en
2271,3055,2,TRANSPORTATION SERVICES,2020-05-31T17:52:17+04:00,2020-08-18T08:23:01+04:00,https://addata.gov.ae/dataset/transportation-services,Business,Department of Economic Development,en
2272,3051,2,TRAINING CENTERS AND INSTITUTES,2020-05-31T17:48:08+04:00,2020-08-16T14:05:11+04:00,https://addata.gov.ae/dataset/training-centers-and-institutes,Business,Department of Economic Development,en
2273,3047,2,TRADE CENTERS,2020-05-31T17:42:59+04:00,2020-08-16T14:09:07+04:00,https://addata.gov.ae/dataset/trade-centers,Business,Department of Economic Development,en
2274,3043,2,TOURISM ACTIVITIES,2020-05-31T17:37:41+04:00,2020-08-17T14:18:12+04:00,https://addata.gov.ae/dataset/tourism-activities,Business,Department of Economic Development,en
2275,3039,2,TOURISM BUSINESSES,2020-05-31T17:34:38+04:00,2020-08-17T11:18:05+04:00,https://addata.gov.ae/dataset/tourism-businesses,Business,Department of Economic Development,en
2276,3035,2,TEXTILE AND CARPET CLEANING SERVICES,2020-05-31T17:31:45+04:00,2020-08-17T14:22:10+04:00,https://addata.gov.ae/dataset/textile-and-carpet-cleaning-services,Business,Department of Economic Development,en
2277,3027,2,TECHNOLOGY ACTIVITIES,2020-05-31T17:22:02+04:00,2020-08-18T11:26:19+04:00,https://addata.gov.ae/dataset/technology-activities,Business,Department of Economic Development,en
2278,3017,2,TECHNOLOGY BUSINESSES,2020-05-31T06:49:11+04:00,2020-08-16T14:09:07+04:00,https://addata.gov.ae/dataset/technology-businesses,Business,Department of Economic Development,en
2279,3013,2,TECHNICAL AND OCCUPATIONAL INSPECTION SERVICES,2020-05-31T06:43:28+04:00,2020-08-18T11:26:19+04:00,https://addata.gov.ae/dataset/technical-and-occupational-inspection-services,Business,Department of Economic Development,en
2280,3009,2,TAXATION SERVICES,2020-05-31T06:40:15+04:00,2020-08-16T17:09:08+04:00,https://addata.gov.ae/dataset/taxation-services,Business,Department of Economic Development,en
2281,3005,2,TAJER ABUDHABI ACTIVITIES,2020-05-31T06:32:44+04:00,2020-08-16T17:09:08+04:00,https://addata.gov.ae/dataset/tajer-abudhabi-activities,Business,Department of Economic Development,en
2282,3001,2,TAILORING BUSINESSES,2020-05-31T06:30:03+04:00,2020-08-19T11:27:23+04:00,https://addata.gov.ae/dataset/tailoring-businesses,Business,Department of Economic Development,en
2283,2997,2,STORAGE BUSINESSES,2020-05-31T06:26:43+04:00,2020-08-17T14:18:09+04:00,https://addata.gov.ae/dataset/storage-businesses,Business,Department of Economic Development,en
2284,2993,2,SPORTS CLUBS AND RELEVANT SERVICES,2020-05-31T06:23:13+04:00,2020-08-18T11:26:19+04:00,https://addata.gov.ae/dataset/sports-clubs-and-relevant-services,Business,Department of Economic Development,en
2285,2989,2,SOCIAL AND CULTURAL SERVICES,2020-05-31T06:13:18+04:00,2020-08-17T11:14:04+04:00,https://addata.gov.ae/dataset/social-and-cultural-services,Business,Department of Economic Development,en
2286,2985,2,SMALL PRODUCER ACTIVITIES,2020-05-31T06:10:10+04:00,2020-08-17T11:14:03+04:00,https://addata.gov.ae/dataset/small-producer-activities,Business,Department of Economic Development,en
2287,2981,2,SERVICES ACTIVITIES,2020-05-31T06:07:11+04:00,2020-08-17T11:18:05+04:00,https://addata.gov.ae/dataset/services-activities,Business,Department of Economic Development,en
2288,2977,2,SERVICES (CONSULTANCY - DESIGN AND RESEARCH CENTER),2020-05-31T05:57:05+04:00,2020-08-18T11:26:19+04:00,https://addata.gov.ae/dataset/services-consultancy-design-and-research-center,Business,Department of Economic Development,en
2289,2973,2,SECURITY AND GUARDING SERVICES,2020-05-31T05:47:35+04:00,2020-08-16T17:09:11+04:00,https://addata.gov.ae/dataset/security-and-guarding-services,Business,Department of Economic Development,en
2290,2969,2,RETAIL BUSINESSES,2020-05-31T05:41:03+04:00,2020-08-17T14:18:11+04:00,https://addata.gov.ae/dataset/retail-businesses,Business,Department of Economic Development,en
2291,2965,2,"RESTAURANTS, CAFETERIAS, CATERING AND MEAL PREPARATION SERVICES",2020-05-31T05:38:04+04:00,2020-08-17T14:18:10+04:00,https://addata.gov.ae/dataset/restaurants-cafeterias-catering-and-meal-preparation-services,Business,Department of Economic Development,en
2292,2961,2,REPRESENTATION OFFICES,2020-05-31T05:34:30+04:00,2020-08-16T14:09:07+04:00,https://addata.gov.ae/dataset/representation-offices,Business,Department of Economic Development,en
2293,2957,2,REPAIRING AND MAINTENANCE,2020-05-31T05:32:01+04:00,2020-08-17T11:14:02+04:00,https://addata.gov.ae/dataset/repairing-and-maintenance,Business,Department of Economic Development,en
2294,2953,2,RENT SERVICES,2020-05-31T05:27:20+04:00,2020-08-17T08:13:56+04:00,https://addata.gov.ae/dataset/rent-services,Business,Department of Economic Development,en
2295,2949,2,REAL ESTATE SERVICES,2020-05-31T05:22:56+04:00,2020-08-17T14:18:08+04:00,https://addata.gov.ae/dataset/real-estate-services,Business,Department of Economic Development,en
2296,2945,2,PUBLIC AUCTION HALLS,2020-05-31T05:19:41+04:00,2020-08-17T14:22:10+04:00,https://addata.gov.ae/dataset/public-auction-halls,Business,Department of Economic Development,en
2297,2941,2,PROJECT INVESTMENTS,2020-05-31T05:16:44+04:00,2020-08-18T11:26:19+04:00,https://addata.gov.ae/dataset/project-investments,Business,Department of Economic Development,en
2298,2937,2,PROFISSIONAL ACTIVITIES,2020-05-31T05:11:24+04:00,2020-08-18T11:26:19+04:00,https://addata.gov.ae/dataset/profissional-activities,Business,Department of Economic Development,en
2299,2933,2,"PRINTING, PUBLISHING AND RELATED SERVICE",2020-05-31T05:06:33+04:00,2020-08-17T11:14:01+04:00,https://addata.gov.ae/dataset/printing-publishing-and-related-service,Business,Department of Economic Development,en
2300,2929,2,PHOTOGRAPHY BUSINESSES,2020-05-31T05:03:04+04:00,2020-08-16T14:05:07+04:00,https://addata.gov.ae/dataset/photography-businesses,Business,Department of Economic Development,en
2301,2925,2,PEOPLE OF DETERMINATION ACTIVITIES,2020-05-31T04:59:02+04:00,2020-08-17T08:13:57+04:00,https://addata.gov.ae/dataset/people-determination-activities,Business,Department of Economic Development,en
2302,2921,2,PARKS AND RECREATIONAL ACTIVITIES,2020-05-31T04:56:15+04:00,2020-08-17T14:18:08+04:00,https://addata.gov.ae/dataset/parks-and-recreational-activities,Business,Department of Economic Development,en
2303,2917,2,OTHER SERVICES,2020-05-31T04:52:10+04:00,2020-08-17T11:14:01+04:00,https://addata.gov.ae/dataset/other-services,Business,Department of Economic Development,en
2304,2913,2,OTHER OCCUPATIONS,2020-05-31T04:48:10+04:00,2020-08-17T11:14:02+04:00,https://addata.gov.ae/dataset/other-occupations,Business,Department of Economic Development,en
2305,2909,2,ORGANIZATIONAL SERVICES,2020-05-31T04:45:06+04:00,2020-08-18T11:26:19+04:00,https://addata.gov.ae/dataset/organizational-services,Business,Department of Economic Development,en
2306,2905,2,OIL AND GAS EXTRACTION AND THE RELEVANT SERVICES,2020-05-30T21:03:53+04:00,2020-08-17T14:22:10+04:00,https://addata.gov.ae/dataset/oil-and-gas-extraction-and-relevant-services,Business,Department of Economic Development,en
2307,2901,2,OIL AND GAS ACTIVITIES,2020-05-30T20:50:48+04:00,2020-08-16T17:09:11+04:00,https://addata.gov.ae/dataset/oil-and-gas-activities,Business,Department of Economic Development,en
2308,2897,2,NATURAL RESERVES,2020-05-30T20:45:03+04:00,2020-08-16T14:09:07+04:00,https://addata.gov.ae/dataset/natural-reserves,Business,Department of Economic Development,en
2309,2893,2,MUSEUMS,2020-05-30T20:42:27+04:00,2020-08-17T11:14:06+04:00,https://addata.gov.ae/dataset/museums,Business,Department of Economic Development,en
2310,2889,1,Cinemas,2020-05-30T19:22:52+04:00,2020-08-09T10:34:40+04:00,https://addata.gov.ae/dataset/cinemas,Tourism,AbuDhabi Digital Authority,en
2311,2885,1,SportsClubs,2020-05-30T19:17:41+04:00,2020-08-09T10:34:40+04:00,https://addata.gov.ae/dataset/sportsclubs,Tourism,AbuDhabi Digital Authority,en
2312,2881,1,GolfClubsAndCourses ,2020-05-30T19:11:56+04:00,2020-08-09T10:34:39+04:00,https://addata.gov.ae/dataset/golfclubsandcourses,Tourism,AbuDhabi Digital Authority,en
2313,2877,1,EquestrianClub,2020-05-30T19:07:42+04:00,2020-08-09T10:34:39+04:00,https://addata.gov.ae/dataset/equestrianclub,Tourism,AbuDhabi Digital Authority,en
2314,2873,1,Bus Stations   ,2020-05-30T19:03:00+04:00,2020-08-04T16:10:23+04:00,https://addata.gov.ae/dataset/bus-stations,Transport,AbuDhabi Digital Authority,en
2315,2863,1,Bus Stops,2020-05-30T18:36:32+04:00,2020-08-04T16:10:23+04:00,https://addata.gov.ae/dataset/bus-stops,Transport,AbuDhabi Digital Authority,en
2316,2859,1,Airport-s,2020-05-30T18:30:51+04:00,2020-08-04T16:10:23+04:00,https://addata.gov.ae/dataset/airport-s,Transport,AbuDhabi Digital Authority,en
2317,2855,1,Kiosks,2020-05-30T18:22:50+04:00,2020-08-09T10:34:40+04:00,https://addata.gov.ae/dataset/kiosks,Tourism,AbuDhabi Digital Authority,en
2318,2851,1,PublicParks,2020-05-30T18:17:07+04:00,2020-08-09T10:34:40+04:00,https://addata.gov.ae/dataset/publicparks,Tourism,AbuDhabi Digital Authority,en
2319,2847,1,CulturalFacilities,2020-05-30T18:11:30+04:00,2020-08-09T10:34:40+04:00,https://addata.gov.ae/dataset/culturalfacilities,Tourism,AbuDhabi Digital Authority,en
2320,2843,1,HistoricBuildings,2020-05-30T18:05:09+04:00,2020-08-09T10:34:40+04:00,https://addata.gov.ae/dataset/historicbuildings,Tourism,AbuDhabi Digital Authority,en
2321,2839,2,MONEY TRANSPORT AND BANK SECURITY SERVICES,2020-05-30T18:02:44+04:00,2020-08-16T14:05:10+04:00,https://addata.gov.ae/dataset/money-transport-and-bank-security-services,Business,Department of Economic Development,en
2322,2835,1,Refreshment_And_Fast Food,2020-05-30T17:57:00+04:00,2020-08-09T10:34:40+04:00,https://addata.gov.ae/dataset/refreshmentandfast-food,Tourism,AbuDhabi Digital Authority,en
2323,2831,1,Restaurant,2020-05-30T17:49:59+04:00,2020-08-09T13:38:39+04:00,https://addata.gov.ae/dataset/restaurant,Tourism,AbuDhabi Digital Authority,en
2324,2827,1,"Pubs, Bars and Inns",2020-05-30T17:44:20+04:00,2020-08-09T10:34:40+04:00,https://addata.gov.ae/dataset/pubs-bars-and-inns,Tourism,AbuDhabi Digital Authority,en
2325,2823,1,Cafe,2020-05-30T17:38:38+04:00,2020-08-09T10:34:39+04:00,https://addata.gov.ae/dataset/cafe,Tourism,AbuDhabi Digital Authority,en
2326,2819,2,MINING AND METAL PROCESSING BUSINESSES,2020-05-30T17:26:05+04:00,2020-08-18T11:26:19+04:00,https://addata.gov.ae/dataset/mining-and-metal-processing-businesses,Business,Department of Economic Development,en
2327,2813,2,MEDICAL AND VETERINARY SERVICES,2020-05-30T17:20:54+04:00,2020-08-17T14:18:10+04:00,https://addata.gov.ae/dataset/medical-and-veterinary-services,Business,Department of Economic Development,en
2328,2811,1,Hotels and Resorts,2020-05-30T17:20:37+04:00,2020-08-09T10:34:43+04:00,https://addata.gov.ae/dataset/hotels-and-resorts,Tourism,AbuDhabi Digital Authority,en
2329,2805,2,MEDIA AND ADVERTISING SERVICES,2020-05-30T17:16:49+04:00,2020-08-17T11:14:04+04:00,https://addata.gov.ae/dataset/media-and-advertising-services,Business,Department of Economic Development,en
2330,2803,1,Hotel Apartment,2020-05-30T17:05:04+04:00,2020-08-09T10:34:39+04:00,https://addata.gov.ae/dataset/hotel-apartment,Tourism,AbuDhabi Digital Authority,en
2331,2799,1,Emirates Driving Schools,2020-05-30T16:58:49+04:00,2020-08-05T16:18:49+04:00,https://addata.gov.ae/dataset/emirates-driving-schools,Education,AbuDhabi Digital Authority,en
2332,2793,2,MARKETING SERVICES,2020-05-30T16:53:37+04:00,2020-08-16T14:09:07+04:00,https://addata.gov.ae/dataset/marketing-services,Business,Department of Economic Development,en
2333,2787,2,MANAGEMENT AND OPERATION OFFICES,2020-05-30T16:50:03+04:00,2020-08-17T11:14:02+04:00,https://addata.gov.ae/dataset/management-and-operation-offices-0,Business,Department of Economic Development,en
2334,2775,2,MANAGEMENT AND OPERATION OFFICES,2020-05-30T16:40:28+04:00,2020-08-17T14:18:10+04:00,https://addata.gov.ae/dataset/management-and-operation-offices,Business,Department of Economic Development,en
2335,2767,2,"MAINTENANCE, INSTALLATION AND CONTRACTING WORKS",2020-05-30T16:34:36+04:00,2020-08-17T14:22:10+04:00,https://addata.gov.ae/dataset/maintenance-installation-and-contracting-works,Business,Department of Economic Development,en
2336,2765,1,Pharmacies,2020-05-30T16:34:01+04:00,2020-08-04T13:07:42+04:00,https://addata.gov.ae/dataset/pharmacies,Health,AbuDhabi Digital Authority,en
2337,2755,1,Clinics,2020-05-30T16:17:52+04:00,2020-08-04T13:07:46+04:00,https://addata.gov.ae/dataset/clinics,Health,AbuDhabi Digital Authority,en
2338,2753,2,LIBRARIES BUSINESSES,2020-05-30T16:15:49+04:00,2020-08-17T11:14:06+04:00,https://addata.gov.ae/dataset/libraries-businesses,Business,Department of Economic Development,en
2339,2749,1,Health Centres             ,2020-05-30T16:12:59+04:00,2020-08-04T13:07:47+04:00,https://addata.gov.ae/dataset/health-centres,Health,AbuDhabi Digital Authority,en
2340,2745,2,LEATHER PRODUCTS REPAIRING AND CLEANING BUSINESSES,2020-05-30T16:06:35+04:00,2020-08-18T11:26:19+04:00,https://addata.gov.ae/dataset/leather-products-repairing-and-cleaning-businesses,Business,Department of Economic Development,en
2341,2741,1,Hospitals,2020-05-30T16:04:04+04:00,2020-08-04T13:07:46+04:00,https://addata.gov.ae/dataset/hospitals,Health,AbuDhabi Digital Authority,en
2342,2723,1,"Diagnostic Centers , Blood Banks       ",2020-05-30T15:42:38+04:00,2020-08-04T13:07:42+04:00,https://addata.gov.ae/dataset/diagnostic-centers-blood-banks,Health,AbuDhabi Digital Authority,en
2343,2721,2,LANDSCAPING SERVICES,2020-05-30T15:41:39+04:00,2020-08-17T08:13:56+04:00,https://addata.gov.ae/dataset/landscaping-services,Business,Department of Economic Development,en
2344,2717,2,LABORATORIES BUSINESSES,2020-05-30T15:35:51+04:00,2020-08-17T11:14:03+04:00,https://addata.gov.ae/dataset/laboratories-businesses,Business,Department of Economic Development,en
2345,2713,2,LABOR SUPPLY OFFICES,2020-05-30T15:28:58+04:00,2020-08-18T08:23:01+04:00,https://addata.gov.ae/dataset/labor-supply-offices,Business,Department of Economic Development,en
2346,2709,2,KEY DUPLICATION SERVICES,2020-05-30T15:06:37+04:00,2020-08-16T17:09:08+04:00,https://addata.gov.ae/dataset/key-duplication-services,Business,Department of Economic Development,en
2347,2705,2,INVESTMENT AND TRADING ACTIVITIES,2020-05-30T14:54:26+04:00,2020-08-16T17:09:11+04:00,https://addata.gov.ae/dataset/investment-and-trading-activities,Business,Department of Economic Development,en
2348,2701,2,INSURANCE SERVICES,2020-05-30T14:44:12+04:00,2020-08-16T14:09:07+04:00,https://addata.gov.ae/dataset/insurance-services,Business,Department of Economic Development,en
2349,2697,2,INFRASTRUCTURE AND CONSTRUCTION ACTIVITIES,2020-05-30T14:35:29+04:00,2020-08-18T08:23:02+04:00,https://addata.gov.ae/dataset/infrastructure-and-construction-activities,Business,Department of Economic Development,en
2350,2673,2,INDUSTRY BUSINESSES,2020-05-28T23:26:03+04:00,2020-08-18T11:26:19+04:00,https://addata.gov.ae/dataset/industry-businesses,Business,Department of Economic Development,en
2351,2669,2,INDUSTRIAL ACTIVITIES,2020-05-28T23:20:50+04:00,2020-08-17T11:14:02+04:00,https://addata.gov.ae/dataset/industrial-activities,Business,Department of Economic Development,en
2352,2665,2,HANDICRAFTS BUSINESSES,2020-05-28T23:17:07+04:00,2020-08-18T11:26:19+04:00,https://addata.gov.ae/dataset/handicrafts-businesses,Business,Department of Economic Development,en
2353,2661,2,HAJJ AND UMRAH SERVICES,2020-05-28T23:12:49+04:00,2020-08-17T08:13:58+04:00,https://addata.gov.ae/dataset/hajj-and-umrah-services,Business,Department of Economic Development,en
2354,2657,2,GOVERNMENT LIAISON OFFICES AND INTERNATIONAL ORGANIZATIONS,2020-05-28T23:10:25+04:00,2020-08-17T08:13:56+04:00,https://addata.gov.ae/dataset/government-liaison-offices-and-international-organizations,Business,Department of Economic Development,en
2355,2653,2,FUNERALS AND RELATED SERVICES,2020-05-28T23:08:32+04:00,2020-08-17T11:14:03+04:00,https://addata.gov.ae/dataset/funerals-and-related-services,Business,Department of Economic Development,en
2356,2649,2,FORUMS AND BUSINESSMEN COUNCILS,2020-05-28T23:00:24+04:00,2020-08-16T14:05:07+04:00,https://addata.gov.ae/dataset/forums-and-businessmen-councils,Business,Department of Economic Development,en
2357,2645,2,FLOORING AND FURNITURE INSTALLATION BUSINESSES,2020-05-28T22:13:34+04:00,2020-08-16T14:05:07+04:00,https://addata.gov.ae/dataset/flooring-and-furniture-installation-businesses,Business,Department of Economic Development,en
2358,2641,2,FISHING BUSINESSES,2020-05-28T22:05:49+04:00,2020-08-17T11:14:03+04:00,https://addata.gov.ae/dataset/fishing-businesses,Business,Department of Economic Development,en
2359,2637,2,EXTRACTION ACTIVITIES (EXPLORATION),2020-05-28T22:01:58+04:00,2020-08-16T14:09:07+04:00,https://addata.gov.ae/dataset/extraction-activities-exploration,Business,Department of Economic Development,en
2360,2633,2,EDUCATIONAL TRAVEL SERVICES,2020-05-28T21:49:44+04:00,2020-08-18T11:26:19+04:00,https://addata.gov.ae/dataset/educational-travel-services,Business,Department of Economic Development,en
2361,2629,2,EDUCATION BUSINESSES,2020-05-28T21:45:30+04:00,2020-08-17T11:14:06+04:00,https://addata.gov.ae/dataset/education-businesses,Business,Department of Economic Development,en
2362,2625,2,DECORATION WORKS BUSINESSES,2020-05-28T21:29:44+04:00,2020-08-17T11:14:07+04:00,https://addata.gov.ae/dataset/decoration-works-businesses,Business,Department of Economic Development,en
2363,2621,2,CREATIVE ACTIVITIES,2020-05-28T21:25:52+04:00,2020-08-17T11:14:07+04:00,https://addata.gov.ae/dataset/creative-activities,Business,Department of Economic Development,en
2364,2617,2,BAKERIES AND SWEETS BUSINESSES,2020-05-28T19:04:00+04:00,2020-08-18T11:26:19+04:00,https://addata.gov.ae/dataset/bakeries-and-sweets-businesses,Business,Department of Economic Development,en
2365,2613,2,ADVOCATE OFFICES,2020-05-28T19:00:51+04:00,2020-08-16T17:09:08+04:00,https://addata.gov.ae/dataset/advocate-offices,Business,Department of Economic Development,en
2366,2597,2,CINEMAS AND THEATERS,2020-05-28T17:08:15+04:00,2020-08-18T08:26:17+04:00,https://addata.gov.ae/dataset/cinemas-and-theaters,Business,Department of Economic Development,en
2367,2593,2,CEREMONY AND PARTY AND HALLS,2020-05-28T17:02:51+04:00,2020-11-12T11:37:13+04:00,https://addata.gov.ae/dataset/ceremony-and-party-and-halls,Business,Department of Economic Development,en
2368,2589,2,CARGO SERVICES,2020-05-28T16:54:34+04:00,2020-08-17T14:18:09+04:00,https://addata.gov.ae/dataset/cargo-services,Business,Department of Economic Development,en
2369,2585,2,BUILDING CLEANING AND OTHER CLEANING SERVICES BUSINESSES,2020-05-28T15:40:16+04:00,2020-08-17T14:22:10+04:00,https://addata.gov.ae/dataset/building-cleaning-and-other-cleaning-services-businesses,Business,Department of Economic Development,en
2370,2581,2,BROKERAGE SERVICES,2020-05-28T15:28:45+04:00,2020-08-17T11:14:02+04:00,https://addata.gov.ae/dataset/brokerage-services,Business,Department of Economic Development,en
2371,2577,2,LIST OF BEAUTY BUSINESSES,2020-05-28T14:52:28+04:00,2020-08-17T11:14:02+04:00,https://addata.gov.ae/dataset/list-beauty-businesses,Business,Department of Economic Development,en
2372,2573,2,BANKS AND FINANCIAL SERVICES,2020-05-28T14:37:04+04:00,2020-08-17T11:14:03+04:00,https://addata.gov.ae/dataset/banks-and-financial-services,Business,Department of Economic Development,en
2373,2563,2,AUDITING OFFICES,2020-05-28T14:13:16+04:00,2020-08-17T11:14:01+04:00,https://addata.gov.ae/dataset/auditing-offices,Business,Department of Economic Development,en
2374,2559,2,ART GALLERY,2020-05-28T14:05:00+04:00,2020-08-17T11:18:05+04:00,https://addata.gov.ae/dataset/art-gallery,Business,Department of Economic Development,en
2375,2555,2,ANIMAL SHELTERING SERVICES,2020-05-28T13:58:04+04:00,2020-08-17T08:13:56+04:00,https://addata.gov.ae/dataset/animal-sheltering-services,Business,Department of Economic Development,en
2376,2551,2,ANIMAL HUSBANDRY BUSINESSES,2020-05-28T13:46:06+04:00,2020-08-17T08:13:57+04:00,https://addata.gov.ae/dataset/animal-husbandry-businesses,Business,Department of Economic Development,en
2377,2547,2,"AGRICULTURE, LIVESTOCK AND FISHERIES ACTIVITIES",2020-05-28T13:36:57+04:00,2020-08-18T08:23:01+04:00,https://addata.gov.ae/dataset/agriculture-livestock-and-fisheries-activities,Business,Department of Economic Development,en
2378,2543,2,LIST OF AGENCIES,2020-05-28T13:27:09+04:00,2020-08-17T11:18:05+04:00,https://addata.gov.ae/dataset/list-agencies,Business,Department of Economic Development,en
2379,2539,2,AGRICULTURE BUSINESSES,2020-05-28T12:40:38+04:00,2020-08-16T14:09:07+04:00,https://addata.gov.ae/dataset/agriculture-businesses,Business,Department of Economic Development,en
2380,2529,1,Protected Area,2020-05-27T20:35:58+04:00,2020-08-11T10:40:34+04:00,https://addata.gov.ae/dataset/protected-area,Environment,Environment Agency Abu Dhabi,en
2381,2525,1,MPA Core Zones,2020-05-27T20:32:46+04:00,2020-08-11T10:40:29+04:00,https://addata.gov.ae/dataset/mpa-core-zones,Environment,Environment Agency Abu Dhabi,en
2382,2521,1,Avian Areas,2020-05-27T20:29:35+04:00,2020-08-11T13:44:36+04:00,https://addata.gov.ae/dataset/avian-areas,Environment,Environment Agency Abu Dhabi,en
